Indicator Type,County,Value
Cancer_Deaths,51540,188.1
Cancer_Deaths,51550,177.0
Cancer_Deaths,51550,206.6
Cancer_Deaths,51570,305.0
Cancer_Deaths,51570,210.1
Cancer_Deaths,51580,227.4
Cancer_Deaths,51580,157.4
Cancer_Deaths,51590,277.0
Cancer_Deaths,51590,185.2
Cancer_Deaths,51595,231.1
Cancer_Deaths,51595,170.1
Cancer_Deaths,51600,234.7
Cancer_Deaths,51600,209.4
Cancer_Deaths,51610,205.9
Cancer_Deaths,51610,195.8
Cancer_Deaths,51620,323.7
Cancer_Deaths,51620,244.4
Cancer_Deaths,51630,203.9
Cancer_Deaths,51630,234.5
Cancer_Deaths,51640,266.4
Cancer_Deaths,51640,178.5
Cancer_Deaths,51650,193.3
Cancer_Deaths,51650,204.9
Cancer_Deaths,51660,108.1
Cancer_Deaths,51660,153.7
Cancer_Deaths,51670,269.9
Cancer_Deaths,51670,238.8
Cancer_Deaths,51678,148.3
Cancer_Deaths,51678,126.9
Cancer_Deaths,51680,225.9
Cancer_Deaths,51680,196.9
Cancer_Deaths,51683,135.6
Cancer_Deaths,51683,213.4
Cancer_Deaths,51685,92.3
Cancer_Deaths,51685,192.2
Cancer_Deaths,51690,283.3
Cancer_Deaths,51690,185.7
Cancer_Deaths,51700,176.3
Cancer_Deaths,51700,201.2
Cancer_Deaths,51710,173.6
Cancer_Deaths,51710,213.0
Cancer_Deaths,51720,199.0
Cancer_Deaths,51720,160.3
Cancer_Deaths,51730,306.8
Cancer_Deaths,51730,259.2
Cancer_Deaths,51735,212.7
Cancer_Deaths,51735,198.1
Cancer_Deaths,51740,248.6
Cancer_Deaths,51740,232.9
Cancer_Deaths,51750,143.4
Cancer_Deaths,51750,210.1
Cancer_Deaths,51760,216.3
Cancer_Deaths,51760,224.2
Cancer_Deaths,51770,236.2
Cancer_Deaths,51770,196.3
Cancer_Deaths,51775,249.8
Cancer_Deaths,51775,186.9
Cancer_Deaths,51790,260.1
Cancer_Deaths,51790,178.6
Cancer_Deaths,51800,210.5
Cancer_Deaths,51800,227.8
Cancer_Deaths,51810,145.7
Cancer_Deaths,51810,170.9
Cancer_Deaths,51820,293.3
Cancer_Deaths,51820,222.3
Cancer_Deaths,51830,178.4
Cancer_Deaths,51830,191.3
Cancer_Deaths,51840,254.3
Cancer_Deaths,51840,224.4
Cancer_Deaths,51001,305.9
Cancer_Deaths,51001,224.6
Cancer_Deaths,51003,182.2
Cancer_Deaths,51003,167.5
Cancer_Deaths,51005,299.8
Cancer_Deaths,51005,208.7
Cancer_Deaths,51007,239.7
Cancer_Deaths,51007,204.6
Cancer_Deaths,51009,260.4
Cancer_Deaths,51009,216.7
Cancer_Deaths,51011,245.3
Cancer_Deaths,51011,194.9
Cancer_Deaths,51013,124.1
Cancer_Deaths,51013,153.7
Cancer_Deaths,51015,214.6
Cancer_Deaths,51015,182.9
Cancer_Deaths,51017,296.8
Cancer_Deaths,51017,201.6
Cancer_Deaths,51019,214.7
Cancer_Deaths,51019,184.0
Cancer_Deaths,51021,249.4
Cancer_Deaths,51021,187.2
Cancer_Deaths,51023,215.3
Cancer_Deaths,51023,183.1
Cancer_Deaths,51025,270.1
Cancer_Deaths,51025,230.0
Cancer_Deaths,51027,227.2
Cancer_Deaths,51027,188.8
Cancer_Deaths,51029,245.5
Cancer_Deaths,51029,218.0
Cancer_Deaths,51031,224.9
Cancer_Deaths,51031,193.2
Cancer_Deaths,51033,221.7
Cancer_Deaths,51033,210.6
Cancer_Deaths,51035,278.1
Cancer_Deaths,51035,201.9
Cancer_Deaths,51036,274.9
Cancer_Deaths,51036,228.2
Cancer_Deaths,51037,264.2
Cancer_Deaths,51037,195.9
Cancer_Deaths,51041,153.0
Cancer_Deaths,51041,184.4
Cancer_Deaths,51043,214.1
Cancer_Deaths,51043,171.6
Cancer_Deaths,51045,197.5
Cancer_Deaths,51045,166.6
Cancer_Deaths,51047,191.0
Cancer_Deaths,51047,203.6
Cancer_Deaths,51049,252.6
Cancer_Deaths,51049,211.6
Cancer_Deaths,51051,250.9
Cancer_Deaths,51051,202.9
Cancer_Deaths,51053,250.6
Cancer_Deaths,51053,242.7
Cancer_Deaths,51057,268.3
Cancer_Deaths,51057,195.9
Cancer_Deaths,51059,117.5
Cancer_Deaths,51059,143.8
Cancer_Deaths,51061,176.6
Cancer_Deaths,51061,179.3
Cancer_Deaths,51063,211.8
Cancer_Deaths,51063,162.6
Cancer_Deaths,51065,191.1
Cancer_Deaths,51065,179.5
Cancer_Deaths,51067,209.6
Cancer_Deaths,51067,167.5
Cancer_Deaths,51069,195.5
Cancer_Deaths,51069,204.4
Cancer_Deaths,51071,303.9
Cancer_Deaths,51071,231.1
Cancer_Deaths,51073,228.1
Cancer_Deaths,51073,207.1
Cancer_Deaths,51075,193.5
Cancer_Deaths,51075,170.2
Cancer_Deaths,51077,288.0
Cancer_Deaths,51077,195.7
Cancer_Deaths,51079,164.1
Cancer_Deaths,51079,169.8
Cancer_Deaths,51081,210.4
Cancer_Deaths,51081,210.9
Cancer_Deaths,51083,273.4
Cancer_Deaths,51083,194.7
Cancer_Deaths,51085,183.4
Cancer_Deaths,51085,182.8
Cancer_Deaths,51087,185.0
Cancer_Deaths,51087,182.3
Cancer_Deaths,51089,263.3
Cancer_Deaths,51089,195.9
Cancer_Deaths,51091,253.9
Cancer_Deaths,51091,149.9
Cancer_Deaths,51093,216.4
Cancer_Deaths,51093,198.2
Cancer_Deaths,51095,212.4
Cancer_Deaths,51095,149.7
Cancer_Deaths,51097,282.7
Cancer_Deaths,51097,216.0
Cancer_Deaths,51099,170.8
Cancer_Deaths,51099,205.1
Cancer_Deaths,51101,228.3
Cancer_Deaths,51101,234.9
Cancer_Deaths,51103,419.8
Cancer_Deaths,51103,198.5
Cancer_Deaths,51105,268.3
Cancer_Deaths,51105,217.5
Cancer_Deaths,51107,83.9
Cancer_Deaths,51107,151.5
Cancer_Deaths,51109,228.6
Cancer_Deaths,51109,204.0
Cancer_Deaths,51111,278.4
Cancer_Deaths,51111,212.8
Cancer_Deaths,51113,224.0
Cancer_Deaths,51113,174.3
Cancer_Deaths,51115,317.5
Cancer_Deaths,51115,185.0
Cancer_Deaths,51117,287.5
Cancer_Deaths,51117,199.3
Cancer_Deaths,51119,349.5
Cancer_Deaths,51119,207.7
Cancer_Deaths,51121,126.6
Cancer_Deaths,51121,166.3
Cancer_Deaths,51125,278.3
Cancer_Deaths,51125,195.6
Cancer_Deaths,51127,177.3
Cancer_Deaths,51127,192.9
Cancer_Deaths,51131,349.4
Cancer_Deaths,51131,217.0
Cancer_Deaths,51133,335.0
Cancer_Deaths,51133,174.5
Cancer_Deaths,51135,251.3
Cancer_Deaths,51135,193.9
Cancer_Deaths,51137,268.9
Cancer_Deaths,51137,210.5
Cancer_Deaths,51139,233.9
Cancer_Deaths,51139,183.0
Cancer_Deaths,51141,272.8
Cancer_Deaths,51141,188.7
Cancer_Deaths,51143,239.8
Cancer_Deaths,51143,191.3
Cancer_Deaths,51145,175.2
Cancer_Deaths,51145,202.1
Cancer_Deaths,51147,198.2
Cancer_Deaths,51147,187.7
Cancer_Deaths,51149,146.7
Cancer_Deaths,51149,191.3
Cancer_Deaths,51153,100.4
Cancer_Deaths,51153,174.2
Cancer_Deaths,51155,267.5
Cancer_Deaths,51155,204.6
Cancer_Deaths,51157,206.3
Cancer_Deaths,51157,155.6
Cancer_Deaths,51159,274.9
Cancer_Deaths,51159,199.4
Cancer_Deaths,51161,211.0
Cancer_Deaths,51161,163.1
Cancer_Deaths,51163,235.2
Cancer_Deaths,51163,169.0
Cancer_Deaths,51165,205.4
Cancer_Deaths,51165,174.3
Cancer_Deaths,51167,249.7
Cancer_Deaths,51167,206.2
Cancer_Deaths,51169,277.9
Cancer_Deaths,51169,197.8
Cancer_Deaths,51171,267.4
Cancer_Deaths,51171,195.8
Cancer_Deaths,51173,270.1
Cancer_Deaths,51173,201.9
Cancer_Deaths,51175,249.3
Cancer_Deaths,51175,213.1
Cancer_Deaths,51177,137.3
Cancer_Deaths,51177,174.5
Cancer_Deaths,51179,121.5
Cancer_Deaths,51179,199.4
Cancer_Deaths,51181,235.4
Cancer_Deaths,51181,191.2
Cancer_Deaths,51183,262.6
Cancer_Deaths,51183,231.0
Cancer_Deaths,51185,272.7
Cancer_Deaths,51185,209.1
Cancer_Deaths,51187,209.8
Cancer_Deaths,51187,205.8
Cancer_Deaths,51191,237.9
Cancer_Deaths,51191,186.6
Cancer_Deaths,51193,322.4
Cancer_Deaths,51193,219.4
Cancer_Deaths,51195,255.1
Cancer_Deaths,51195,230.2
Cancer_Deaths,51197,244.3
Cancer_Deaths,51197,190.4
Cancer_Deaths,51199,163.2
Cancer_Deaths,51199,182.1
Cancer_Deaths,51510,138.2
Cancer_Deaths,51510,163.5
Cancer_Deaths,51515,278.8
Cancer_Deaths,51515,161.8
Cancer_Deaths,51520,322.0
Cancer_Deaths,51520,223.3
Cancer_Deaths,51530,256.2
Cancer_Deaths,51530,208.9
Cancer_Deaths,51540,151.7
Cancer_Deaths,51540,183.1
Cancer_Deaths,51550,176.6
Cancer_Deaths,51550,211.5
Cancer_Deaths,51570,293.9
Cancer_Deaths,51570,205.2
Cancer_Deaths,51580,290.5
Cancer_Deaths,51580,201.0
Cancer_Deaths,51590,282.9
Cancer_Deaths,51590,190.8
Cancer_Deaths,51595,272.5
Cancer_Deaths,51595,202.0
Cancer_Deaths,51600,238.8
Cancer_Deaths,51600,210.9
Cancer_Deaths,51610,203.9
Cancer_Deaths,51610,189.1
Cancer_Deaths,51620,320.7
Cancer_Deaths,51620,239.7
Cancer_Deaths,51630,207.4
Cancer_Deaths,51630,232.7
Cancer_Deaths,51640,245.2
Cancer_Deaths,51640,163.3
Cancer_Deaths,51650,190.3
Cancer_Deaths,51650,205.0
Cancer_Deaths,51660,109.2
Cancer_Deaths,51660,154.9
Cancer_Deaths,51670,287.8
Cancer_Deaths,51670,254.1
Cancer_Deaths,51678,170.5
Cancer_Deaths,51678,148.7
Cancer_Deaths,51680,216.1
Cancer_Deaths,51680,185.7
Cancer_Deaths,51683,131.1
Cancer_Deaths,51683,208.4
Cancer_Deaths,51685,85.0
Cancer_Deaths,51685,176.7
Cancer_Deaths,51690,287.9
Cancer_Deaths,51690,191.4
Cancer_Deaths,51700,177.0
Cancer_Deaths,51700,205.5
Cancer_Deaths,51710,175.3
Cancer_Deaths,51710,215.2
Cancer_Deaths,51720,250.4
Cancer_Deaths,51720,205.5
Cancer_Deaths,51730,309.9
Cancer_Deaths,51730,259.4
Cancer_Deaths,51735,197.2
Cancer_Deaths,51735,186.6
Cancer_Deaths,51740,251.3
Cancer_Deaths,51740,235.9
Cancer_Deaths,51750,155.2
Cancer_Deaths,51750,225.1
Cancer_Deaths,51760,216.0
Cancer_Deaths,51760,223.5
Cancer_Deaths,51770,251.2
Cancer_Deaths,51770,207.0
Cancer_Deaths,51775,256.4
Cancer_Deaths,51775,193.5
Cancer_Deaths,51790,279.1
Cancer_Deaths,51790,192.3
Cancer_Deaths,51800,205.1
Cancer_Deaths,51800,223.9
Cancer_Deaths,51810,147.0
Cancer_Deaths,51810,177.1
Cancer_Deaths,51820,288.5
Cancer_Deaths,51820,218.8
Cancer_Deaths,51830,183.9
Cancer_Deaths,51830,199.1
Cancer_Deaths,51840,247.3
Cancer_Deaths,51840,220.3
Cancer_Deaths,51001,307.3
Cancer_Deaths,51001,228.7
Cancer_Deaths,51003,173.2
Cancer_Deaths,51003,162.7
Cancer_Deaths,51005,296.5
Cancer_Deaths,51005,208.5
Cancer_Deaths,51007,247.6
Cancer_Deaths,51007,214.6
Cancer_Deaths,51009,249.9
Cancer_Deaths,51009,211.5
Cancer_Deaths,51011,239.8
Cancer_Deaths,51011,193.3
Cancer_Deaths,51013,127.5
Cancer_Deaths,51013,156.9
Cancer_Deaths,51015,213.3
Cancer_Deaths,51015,185.2
Cancer_Deaths,51017,292.0
Cancer_Deaths,51017,204.9
Cancer_Deaths,51019,212.2
Cancer_Deaths,51019,185.0
Cancer_Deaths,51021,238.5
Cancer_Deaths,51021,183.1
Cancer_Deaths,51023,205.1
Cancer_Deaths,51023,177.4
Cancer_Deaths,51025,285.2
Cancer_Deaths,51025,243.8
Cancer_Deaths,51027,229.6
Cancer_Deaths,51027,199.2
Cancer_Deaths,51029,245.1
Cancer_Deaths,51029,219.7
Cancer_Deaths,51031,222.5
Cancer_Deaths,51031,195.0
Cancer_Deaths,51033,229.4
Cancer_Deaths,51033,217.5
Cancer_Deaths,51035,266.2
Cancer_Deaths,51035,195.6
Cancer_Deaths,51036,273.3
Cancer_Deaths,51036,235.1
Cancer_Deaths,51037,271.9
Cancer_Deaths,51037,203.8
Cancer_Deaths,51041,152.1
Cancer_Deaths,51041,186.5
Cancer_Deaths,51043,233.2
Cancer_Deaths,51043,191.8
Cancer_Deaths,51045,227.9
Cancer_Deaths,51045,189.7
Cancer_Deaths,51047,187.4
Cancer_Deaths,51047,198.6
Cancer_Deaths,51049,240.2
Cancer_Deaths,51049,203.0
Cancer_Deaths,51051,260.2
Cancer_Deaths,51051,215.0
Cancer_Deaths,51053,244.9
Cancer_Deaths,51053,238.4
Cancer_Deaths,51057,297.8
Cancer_Deaths,51057,219.9
Cancer_Deaths,51059,118.0
Cancer_Deaths,51059,147.0
Cancer_Deaths,51061,176.6
Cancer_Deaths,51061,181.0
Cancer_Deaths,51063,221.4
Cancer_Deaths,51063,169.3
Cancer_Deaths,51065,190.8
Cancer_Deaths,51065,181.3
Cancer_Deaths,51067,209.6
Cancer_Deaths,51067,170.8
Cancer_Deaths,51069,192.5
Cancer_Deaths,51069,202.5
Cancer_Deaths,51071,298.7
Cancer_Deaths,51071,227.8
Cancer_Deaths,51073,226.9
Cancer_Deaths,51073,210.6
Cancer_Deaths,51075,203.8
Cancer_Deaths,51075,183.1
Cancer_Deaths,51077,303.0
Cancer_Deaths,51077,208.0
Cancer_Deaths,51079,157.4
Cancer_Deaths,51079,167.9
Cancer_Deaths,51081,214.6
Cancer_Deaths,51081,222.4
Cancer_Deaths,51083,279.2
Cancer_Deaths,51083,202.7
Cancer_Deaths,51085,181.5
Cancer_Deaths,51085,184.6
Cancer_Deaths,51087,185.1
Cancer_Deaths,51087,183.3
Cancer_Deaths,51089,249.8
Cancer_Deaths,51089,190.8
Cancer_Deaths,51091,262.4
Cancer_Deaths,51091,151.7
Cancer_Deaths,51093,222.7
Cancer_Deaths,51093,206.2
Cancer_Deaths,51095,220.7
Cancer_Deaths,51095,158.5
Cancer_Deaths,51097,290.8
Cancer_Deaths,51097,221.1
Cancer_Deaths,51099,164.1
Cancer_Deaths,51099,199.7
Cancer_Deaths,51101,228.7
Cancer_Deaths,51101,233.4
Cancer_Deaths,51103,420.7
Cancer_Deaths,51103,200.1
Cancer_Deaths,51105,269.4
Cancer_Deaths,51105,218.3
Cancer_Deaths,51107,87.4
Cancer_Deaths,51107,159.1
Cancer_Deaths,51109,232.2
Cancer_Deaths,51109,209.8
Cancer_Deaths,51111,284.0
Cancer_Deaths,51111,220.4
Cancer_Deaths,51113,224.5
Cancer_Deaths,51113,176.8
Cancer_Deaths,51115,313.1
Cancer_Deaths,51115,186.0
Cancer_Deaths,51117,285.3
Cancer_Deaths,51117,200.6
Cancer_Deaths,51119,333.4
Cancer_Deaths,51119,199.0
Cancer_Deaths,51121,127.2
Cancer_Deaths,51121,169.5
Cancer_Deaths,51125,279.6
Cancer_Deaths,51125,201.9
Cancer_Deaths,51127,185.9
Cancer_Deaths,51127,199.0
Cancer_Deaths,51131,376.5
Cancer_Deaths,51131,235.4
Cancer_Deaths,51133,335.3
Cancer_Deaths,51133,176.9
Cancer_Deaths,51135,267.6
Cancer_Deaths,51135,207.7
Cancer_Deaths,51137,271.7
Cancer_Deaths,51137,211.7
Cancer_Deaths,51139,228.8
Cancer_Deaths,51139,180.8
Cancer_Deaths,51141,271.5
Cancer_Deaths,51141,192.0
Cancer_Deaths,51143,234.4
Cancer_Deaths,51143,191.0
Cancer_Deaths,51145,176.9
Cancer_Deaths,51145,209.0
Cancer_Deaths,51147,204.1
Cancer_Deaths,51147,193.4
Cancer_Deaths,51149,143.5
Cancer_Deaths,51149,194.3
Cancer_Deaths,51153,100.3
Cancer_Deaths,51153,178.0
Cancer_Deaths,51155,264.1
Cancer_Deaths,51155,204.2
Cancer_Deaths,51157,216.6
Cancer_Deaths,51157,170.0
Cancer_Deaths,51159,269.1
Cancer_Deaths,51159,196.0
Cancer_Deaths,51161,213.1
Cancer_Deaths,51161,165.9
Cancer_Deaths,51163,248.2
Cancer_Deaths,51163,181.0
Cancer_Deaths,51165,202.8
Cancer_Deaths,51165,174.9
Cancer_Deaths,51167,245.4
Cancer_Deaths,51167,206.7
Cancer_Deaths,51169,276.1
Cancer_Deaths,51169,198.2
Cancer_Deaths,51171,267.9
Cancer_Deaths,51171,197.0
Cancer_Deaths,51173,270.0
Cancer_Deaths,51173,203.1
Cancer_Deaths,51175,239.2
Cancer_Deaths,51175,204.6
Cancer_Deaths,51177,143.6
Cancer_Deaths,51177,186.3
Cancer_Deaths,51179,121.0
Cancer_Deaths,51179,203.0
Cancer_Deaths,51181,257.1
Cancer_Deaths,51181,215.0
Cancer_Deaths,51183,259.3
Cancer_Deaths,51183,232.2
Cancer_Deaths,51185,264.6
Cancer_Deaths,51185,205.5
Cancer_Deaths,51187,213.4
Cancer_Deaths,51187,209.8
Cancer_Deaths,51191,240.8
Cancer_Deaths,51191,190.9
Cancer_Deaths,51193,335.8
Cancer_Deaths,51193,229.8
Cancer_Deaths,51195,250.8
Cancer_Deaths,51195,227.4
Cancer_Deaths,51197,243.9
Cancer_Deaths,51197,192.2
Cancer_Deaths,51199,163.0
Cancer_Deaths,51199,186.1
Cancer_Deaths,51510,143.0
Cancer_Deaths,51510,170.6
Cancer_Deaths,51515,288.0
Cancer_Deaths,51515,169.5
Cancer_Deaths,51520,330.8
Cancer_Deaths,51520,228.3
Cancer_Deaths,51530,279.5
Cancer_Deaths,51530,227.1
Cancer_Deaths,51540,159.9
Cancer_Deaths,51540,192.6
Cancer_Deaths,51550,176.8
Cancer_Deaths,51550,215.1
Cancer_Deaths,51570,288.8
Cancer_Deaths,51570,203.0
Cancer_Deaths,51580,289.7
Cancer_Deaths,51580,201.6
Cancer_Deaths,51590,297.6
Cancer_Deaths,51590,204.3
Cancer_Deaths,51595,294.6
Cancer_Deaths,51595,215.0
Cancer_Deaths,51600,269.4
Cancer_Deaths,51600,241.9
Cancer_Deaths,51610,204.9
Cancer_Deaths,51610,191.5
Cancer_Deaths,51620,327.9
Cancer_Deaths,51620,246.6
Cancer_Deaths,51630,212.4
Cancer_Deaths,51630,236.1
Cancer_Deaths,51640,253.5
Cancer_Deaths,51640,168.4
Cancer_Deaths,51650,196.7
Cancer_Deaths,51650,213.9
Cancer_Deaths,51660,109.2
Cancer_Deaths,51660,152.8
Cancer_Deaths,51670,290.0
Cancer_Deaths,51670,256.9
Cancer_Deaths,51678,186.7
Cancer_Deaths,51678,155.0
Cancer_Deaths,51680,228.3
Cancer_Deaths,51680,194.2
Cancer_Deaths,51683,126.9
Cancer_Deaths,51683,209.2
Cancer_Deaths,51685,89.6
Cancer_Deaths,51685,174.7
Cancer_Deaths,51690,296.4
Cancer_Deaths,51690,197.5
Cancer_Deaths,51700,176.2
Cancer_Deaths,51700,207.2
Cancer_Deaths,51710,182.2
Cancer_Deaths,51710,223.4
Cancer_Deaths,51720,270.0
Cancer_Deaths,51720,226.4
Cancer_Deaths,51730,309.5
Cancer_Deaths,51730,260.7
Cancer_Deaths,51735,207.6
Cancer_Deaths,51735,195.7
Cancer_Deaths,51740,252.7
Cancer_Deaths,51740,237.7
Cancer_Deaths,51750,146.2
Cancer_Deaths,51750,211.0
Cancer_Deaths,51760,226.9
Cancer_Deaths,51760,233.9
Cancer_Deaths,51770,254.2
Cancer_Deaths,51770,209.3
Cancer_Deaths,51775,252.5
Cancer_Deaths,51775,192.3
Cancer_Deaths,51790,273.5
Cancer_Deaths,51790,189.7
Cancer_Deaths,51800,205.6
Cancer_Deaths,51800,224.6
Cancer_Deaths,51810,148.7
Cancer_Deaths,51810,183.2
Cancer_Deaths,51820,271.9
Cancer_Deaths,51820,207.6
Cancer_Deaths,51830,197.1
Cancer_Deaths,51830,217.7
Cancer_Deaths,51840,244.6
Cancer_Deaths,51840,217.4
Binge_Drinking,51001,12.9
Binge_Drinking,51001,13.4
Binge_Drinking,51003,12.1
Binge_Drinking,51003,14.9
Binge_Drinking,51005,
Binge_Drinking,51005,
Binge_Drinking,51007,
Binge_Drinking,51007,
Binge_Drinking,51009,
Binge_Drinking,51009,
Binge_Drinking,51011,
Binge_Drinking,51011,
Binge_Drinking,51013,16.5
Binge_Drinking,51013,16.8
Binge_Drinking,51015,10.7
Binge_Drinking,51015,12.0
Binge_Drinking,51017,
Binge_Drinking,51017,
Binge_Drinking,51019,15.3
Binge_Drinking,51019,16.3
Binge_Drinking,51021,
Binge_Drinking,51021,
Binge_Drinking,51023,
Binge_Drinking,51023,
Binge_Drinking,51025,15.7
Binge_Drinking,51025,20.1
Binge_Drinking,51027,
Binge_Drinking,51027,
Binge_Drinking,51029,
Binge_Drinking,51029,
Binge_Drinking,51031,
Binge_Drinking,51031,
Binge_Drinking,51033,12.6
Binge_Drinking,51033,
Binge_Drinking,51035,12.7
Binge_Drinking,51035,13.9
Binge_Drinking,51036,
Binge_Drinking,51036,
Binge_Drinking,51037,
Binge_Drinking,51037,
Binge_Drinking,51041,13.0
Binge_Drinking,51041,13.0
Binge_Drinking,51043,
Binge_Drinking,51043,
Binge_Drinking,51045,
Binge_Drinking,51045,
Binge_Drinking,51047,14.2
Binge_Drinking,51047,15.3
Binge_Drinking,51049,
Binge_Drinking,51049,
Binge_Drinking,51051,
Binge_Drinking,51051,
Binge_Drinking,51053,16.9
Binge_Drinking,51053,18.6
Binge_Drinking,51057,
Binge_Drinking,51057,
Binge_Drinking,51059,17.5
Binge_Drinking,51059,17.4
Binge_Drinking,51061,13.5
Binge_Drinking,51061,14.7
Binge_Drinking,51063,
Binge_Drinking,51063,
Binge_Drinking,51065,16.5
Binge_Drinking,51065,20.3
Binge_Drinking,51067,7.5
Binge_Drinking,51067,
Binge_Drinking,51069,13.7
Binge_Drinking,51069,14.9
Binge_Drinking,51071,
Binge_Drinking,51071,
Binge_Drinking,51073,18.2
Binge_Drinking,51073,20.3
Binge_Drinking,51075,
Binge_Drinking,51075,
Binge_Drinking,51077,
Binge_Drinking,51077,
Binge_Drinking,51079,
Binge_Drinking,51079,
Binge_Drinking,51081,
Binge_Drinking,51081,
Binge_Drinking,51083,
Binge_Drinking,51083,
Binge_Drinking,51085,16.2
Binge_Drinking,51085,17.1
Binge_Drinking,51087,16.7
Binge_Drinking,51087,17.4
Binge_Drinking,51089,10.4
Binge_Drinking,51089,12.1
Binge_Drinking,51091,
Binge_Drinking,51091,
Binge_Drinking,51093,12.3
Binge_Drinking,51093,13.4
Binge_Drinking,51095,7.7
Binge_Drinking,51095,
Binge_Drinking,51097,
Binge_Drinking,51097,
Binge_Drinking,51099,
Binge_Drinking,51099,
Binge_Drinking,51101,
Binge_Drinking,51101,
Binge_Drinking,51103,
Binge_Drinking,51103,
Binge_Drinking,51105,11.4
Binge_Drinking,51105,11.3
Binge_Drinking,51107,17.4
Binge_Drinking,51107,15.8
Binge_Drinking,51109,
Binge_Drinking,51109,
Binge_Drinking,51111,
Binge_Drinking,51111,
Binge_Drinking,51113,
Binge_Drinking,51113,
Binge_Drinking,51115,
Binge_Drinking,51115,
Binge_Drinking,51117,9.3
Binge_Drinking,51117,10.2
Binge_Drinking,51119,26.6
Binge_Drinking,51119,30.2
Binge_Drinking,51121,12.3
Binge_Drinking,51121,12.8
Binge_Drinking,51125,
Binge_Drinking,51125,
Binge_Drinking,51127,
Binge_Drinking,51127,
Binge_Drinking,51131,15.2
Binge_Drinking,51131,19.6
Binge_Drinking,51133,
Binge_Drinking,51133,
Binge_Drinking,51135,23.1
Binge_Drinking,51135,24.4
Binge_Drinking,51137,16.1
Binge_Drinking,51137,16.8
Binge_Drinking,51139,12.4
Binge_Drinking,51139,12.4
Binge_Drinking,51141,
Binge_Drinking,51141,
Binge_Drinking,51143,8.2
Binge_Drinking,51143,8.6
Binge_Drinking,51145,19.9
Binge_Drinking,51145,19.1
Binge_Drinking,51147,
Binge_Drinking,51147,
Binge_Drinking,51149,
Binge_Drinking,51149,14.6
Binge_Drinking,51153,17.6
Binge_Drinking,51153,16.7
Binge_Drinking,51155,12.0
Binge_Drinking,51155,13.2
Binge_Drinking,51157,
Binge_Drinking,51157,
Binge_Drinking,51159,13.1
Binge_Drinking,51159,13.1
Binge_Drinking,51161,10.6
Binge_Drinking,51161,12.5
Binge_Drinking,51163,16.2
Binge_Drinking,51163,17.3
Binge_Drinking,51165,10.7
Binge_Drinking,51165,11.5
Binge_Drinking,51167,
Binge_Drinking,51167,
Binge_Drinking,51169,
Binge_Drinking,51169,
Binge_Drinking,51171,12.6
Binge_Drinking,51171,12.9
Binge_Drinking,51173,
Binge_Drinking,51173,
Binge_Drinking,51175,23.9
Binge_Drinking,51175,28.4
Binge_Drinking,51177,12.9
Binge_Drinking,51177,12.8
Binge_Drinking,51179,13.5
Binge_Drinking,51179,12.9
Binge_Drinking,51181,
Binge_Drinking,51181,
Binge_Drinking,51183,
Binge_Drinking,51183,
Binge_Drinking,51185,9.3
Binge_Drinking,51185,9.7
Binge_Drinking,51187,12.9
Binge_Drinking,51187,13.5
Binge_Drinking,51191,
Binge_Drinking,51191,
Binge_Drinking,51193,
Binge_Drinking,51193,
Binge_Drinking,51195,9.7
Binge_Drinking,51195,9.9
Binge_Drinking,51197,
Binge_Drinking,51197,
Binge_Drinking,51199,11.9
Binge_Drinking,51199,11.7
Binge_Drinking,51510,19.3
Binge_Drinking,51510,18.5
Binge_Drinking,51515,
Binge_Drinking,51515,
Binge_Drinking,51520,
Binge_Drinking,51520,
Binge_Drinking,51530,
Binge_Drinking,51530,
Binge_Drinking,51540,
Binge_Drinking,51540,
Binge_Drinking,51550,14.8
Binge_Drinking,51550,14.7
Binge_Drinking,51570,
Binge_Drinking,51570,
Binge_Drinking,51580,
Binge_Drinking,51580,
Binge_Drinking,51590,9.9
Binge_Drinking,51590,
Binge_Drinking,51595,
Binge_Drinking,51595,
Binge_Drinking,51600,15.5
Binge_Drinking,51600,15.3
Binge_Drinking,51610,
Binge_Drinking,51610,
Binge_Drinking,51620,
Binge_Drinking,51620,
Binge_Drinking,51630,
Binge_Drinking,51630,16.6
Binge_Drinking,51640,
Binge_Drinking,51640,
Binge_Drinking,51650,14.1
Binge_Drinking,51650,14.6
Binge_Drinking,51660,
Binge_Drinking,51660,
Binge_Drinking,51670,
Binge_Drinking,51670,
Binge_Drinking,51678,
Binge_Drinking,51678,
Binge_Drinking,51680,15.8
Binge_Drinking,51680,17.9
Binge_Drinking,51683,
Binge_Drinking,51683,
Binge_Drinking,51685,
Binge_Drinking,51685,
Binge_Drinking,51690,
Binge_Drinking,51690,
Binge_Drinking,51700,15.8
Binge_Drinking,51700,15.1
Binge_Drinking,51710,17.2
Binge_Drinking,51710,18.0
Binge_Drinking,51720,
Binge_Drinking,51720,
Binge_Drinking,51730,
Binge_Drinking,51730,
Binge_Drinking,51735,
Binge_Drinking,51735,
Binge_Drinking,51740,12.2
Binge_Drinking,51740,12.4
Binge_Drinking,51750,
Binge_Drinking,51750,
Binge_Drinking,51760,13.8
Binge_Drinking,51760,14.5
Binge_Drinking,51770,10.9
Binge_Drinking,51770,11.8
Binge_Drinking,51775,
Binge_Drinking,51775,
Binge_Drinking,51790,
Binge_Drinking,51790,
